"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 28, 2017","106.200","106.500","107.400","105.750","1.26K","0.24%"
"Aug 25, 2017","105.950","106.450","106.925","105.825","0.89K","0.00%"
"Aug 24, 2017","105.950","105.650","106.500","104.500","1.99K","0.28%"
"Aug 23, 2017","105.650","107.000","107.000","105.350","1.44K","-1.01%"
"Aug 22, 2017","106.725","105.875","107.275","105.750","1.62K","0.68%"
"Aug 21, 2017","106.000","106.150","106.475","105.600","1.76K","-0.35%"
"Aug 18, 2017","106.375","106.975","107.450","105.750","1.43K","-0.70%"
"Aug 17, 2017","107.125","109.200","109.275","106.975","3.35K","-2.15%"
"Aug 16, 2017","109.475","110.275","110.550","108.950","2.82K","-0.52%"
"Aug 15, 2017","110.050","108.925","110.325","107.925","3.53K","0.92%"
"Aug 14, 2017","109.050","109.650","110.275","108.050","2.78K","-0.62%"
